date,NVDA,SPY
2013-07-12,0.366,167.51
2013-07-15,0.3652,168.155
2013-07-16,0.3672,167.525
2013-07-17,0.3652,167.9501
2013-07-18,0.3638,168.87
2013-07-19,0.356,169.17
2013-07-22,0.3558,169.5
2013-07-23,0.3552,169.14
2013-07-24,0.3552,168.52
2013-07-25,0.3565,168.93
2013-07-26,0.355,169.11
2013-07-29,0.3542,168.59
2013-07-30,0.3602,168.588
2013-07-31,0.3609,168.71
2013-08-01,0.366,170.66
2013-08-02,0.369,170.95
2013-08-05,0.3708,170.7
2013-08-06,0.3652,169.73
2013-08-07,0.365,169.18
2013-08-08,0.3675,169.8
2013-08-09,0.3622,169.31
2013-08-12,0.3592,169.111
2013-08-13,0.3605,169.61
2013-08-14,0.3758,168.74
2013-08-15,0.3781,166.38
2013-08-16,0.3797,165.83
2013-08-19,0.3738,164.77
2013-08-20,0.3738,165.58
2013-08-21,0.372,164.56
2013-08-22,0.374,166.06
2013-08-23,0.374,166.62
2013-08-26,0.3749,166.0
2013-08-27,0.3701,163.33
2013-08-28,0.37,163.91
2013-08-29,0.3692,164.17
2013-08-30,0.3688,163.65
2013-09-03,0.369,164.39
2013-09-04,0.3725,165.75
2013-09-05,0.3735,165.96
2013-09-06,0.372,166.04
2013-09-09,0.3781,167.634
2013-09-10,0.3862,168.87
2013-09-11,0.3928,169.4
2013-09-12,0.3925,168.95
2013-09-13,0.395,169.33
2013-09-16,0.3952,170.31
2013-09-17,0.3965,171.07
2013-09-18,0.4,173.051
2013-09-19,0.3981,172.76
2013-09-20,0.3949,170.72
2013-09-23,0.391,169.93
2013-09-24,0.3925,169.53
2013-09-25,0.3931,169.04
2013-09-26,0.3918,169.69
2013-09-27,0.3895,168.909
2013-09-30,0.389,168.01
2013-10-01,0.3888,169.34
2013-10-02,0.3885,169.18
2013-10-03,0.3845,167.62
2013-10-04,0.3898,168.89
2013-10-07,0.3898,167.43
2013-10-08,0.3865,165.48
2013-10-09,0.3805,165.6
2013-10-10,0.3846,169.17
2013-10-11,0.3815,170.26
2013-10-14,0.3872,170.94
2013-10-15,0.3852,169.7
2013-10-16,0.39,172.07
2013-10-17,0.3908,173.22
2013-10-18,0.3952,174.388
2013-10-21,0.3962,174.4
2013-10-22,0.3942,175.41
2013-10-23,0.3875,174.57
2013-10-24,0.3846,175.15
2013-10-25,0.381,175.95
2013-10-28,0.3802,176.23
2013-10-29,0.3808,177.17
2013-10-30,0.3805,176.29
2013-10-31,0.3797,175.79
2013-11-01,0.3814,176.21
2013-11-04,0.3705,176.83
2013-11-05,0.37,176.27
2013-11-06,0.3725,177.17
2013-11-07,0.3636,174.93
2013-11-08,0.389,177.29
2013-11-11,0.3922,177.32
2013-11-12,0.3929,176.96
2013-11-13,0.4038,178.38
2013-11-14,0.4055,179.27
2013-11-15,0.4042,180.05
2013-11-18,0.3945,179.42
2013-11-19,0.386,179.03
2013-11-20,0.3802,178.47
2013-11-21,0.3832,179.91
2013-11-22,0.3795,180.81
2013-11-25,0.3878,180.63
2013-11-26,0.391,180.68
2013-11-27,0.3925,181.12
2013-11-29,0.39,181.0
2013-12-02,0.3938,180.53
2013-12-03,0.3935,179.75
2013-12-04,0.399,179.73
2013-12-05,0.3925,178.94
2013-12-06,0.3868,180.94
2013-12-09,0.3801,181.4
2013-12-10,0.389,180.75
2013-12-11,0.3852,178.72
2013-12-12,0.3778,178.13
2013-12-13,0.3755,178.11
2013-12-16,0.376,179.216
2013-12-17,0.3778,178.65
2013-12-18,0.383,181.7
2013-12-19,0.3845,181.49
2013-12-20,0.3921,181.56
2013-12-23,0.3945,182.53
2013-12-24,0.3955,182.93
2013-12-26,0.3918,183.855
2013-12-27,0.394,183.845
2013-12-30,0.3992,183.82
2013-12-31,0.4005,184.69
2014-01-02,0.3965,182.92
2014-01-03,0.3918,182.885
2014-01-06,0.397,182.36
2014-01-07,0.4035,183.48
2014-01-08,0.409,183.52
2014-01-09,0.3938,183.64
2014-01-10,0.3932,184.14
2014-01-13,0.384,181.685
2014-01-14,0.396,183.67
2014-01-15,0.4002,184.66
2014-01-16,0.4015,184.42
2014-01-17,0.3998,183.635
2014-01-21,0.4012,184.18
2014-01-22,0.4008,184.3
2014-01-23,0.3992,182.79
2014-01-24,0.389,178.89
2014-01-27,0.3865,178.01
2014-01-28,0.3902,179.07
2014-01-29,0.3865,177.35
2014-01-30,0.393,179.23
2014-01-31,0.3925,178.18
2014-02-03,0.3872,174.17
2014-02-04,0.3895,175.385
2014-02-05,0.386,175.17
2014-02-06,0.391,177.48
2014-02-07,0.3968,179.68
2014-02-10,0.398,180.01
2014-02-11,0.4062,181.98
2014-02-12,0.4208,182.07
2014-02-13,0.434,183.01
2014-02-14,0.4478,184.02
2014-02-18,0.4475,184.24
2014-02-19,0.4535,183.02
2014-02-20,0.4695,184.1
2014-02-21,0.466,183.89
2014-02-24,0.4728,184.91
2014-02-25,0.4685,184.84
2014-02-26,0.4678,184.85
2014-02-27,0.4625,185.82
2014-02-28,0.4595,186.29
2014-03-03,0.4572,184.98
2014-03-04,0.462,187.58
2014-03-05,0.466,187.75
2014-03-06,0.4595,188.18
2014-03-07,0.459,188.26
2014-03-10,0.4522,188.16
2014-03-11,0.4568,187.23
2014-03-12,0.458,187.28
2014-03-13,0.4435,185.18
2014-03-14,0.4455,184.66
2014-03-17,0.4455,186.33
2014-03-18,0.456,187.66
2014-03-19,0.4639,186.66
2014-03-20,0.4642,187.747
2014-03-21,0.4635,186.2
2014-03-24,0.4612,185.43
2014-03-25,0.4612,186.31
2014-03-26,0.4508,184.97
2014-03-27,0.4448,184.58
2014-03-28,0.4475,185.49
2014-03-31,0.4478,187.01
2014-04-01,0.4662,188.25
2014-04-02,0.4632,188.88
2014-04-03,0.4682,188.63
2014-04-04,0.4538,186.4
2014-04-07,0.4552,184.34
2014-04-08,0.4715,185.1
2014-04-09,0.471,187.09
2014-04-10,0.4595,183.155
2014-04-11,0.453,181.51
2014-04-14,0.458,182.9401
2014-04-15,0.4612,184.2
2014-04-16,0.4622,186.125
2014-04-17,0.464,186.39
2014-04-21,0.4678,187.04
2014-04-22,0.4718,187.89
2014-04-23,0.4772,187.45
2014-04-24,0.4815,187.83
2014-04-25,0.4682,186.29
2014-04-28,0.4662,186.875
2014-04-29,0.4672,187.75
2014-04-30,0.4618,188.31
2014-05-01,0.4642,188.325
2014-05-02,0.4608,188.06
2014-05-05,0.4658,188.42
2014-05-06,0.4562,186.78
2014-05-07,0.4569,187.88
2014-05-08,0.4625,187.675
2014-05-09,0.4512,187.96
2014-05-12,0.4645,189.785
2014-05-13,0.457,189.96
2014-05-14,0.4525,189.06
2014-05-15,0.45,187.4
2014-05-16,0.449,188.05
2014-05-19,0.4635,188.74
2014-05-20,0.456,187.55
2014-05-21,0.456,189.13
2014-05-22,0.458,189.59
2014-05-23,0.4622,190.35
2014-05-27,0.4705,191.52
2014-05-28,0.4745,191.38
2014-05-29,0.4738,192.37
2014-05-30,0.475,192.68
2014-06-02,0.4735,192.895
2014-06-03,0.4715,192.8
2014-06-04,0.472,193.19
2014-06-05,0.474,194.45
2014-06-06,0.4758,195.375
2014-06-09,0.4762,195.58
2014-06-10,0.4788,195.6
2014-06-11,0.485,194.92
2014-06-12,0.488,193.54
2014-06-13,0.4885,194.13
2014-06-16,0.487,194.29
2014-06-17,0.4902,194.83
2014-06-18,0.4898,196.255
2014-06-19,0.4784,196.48
2014-06-20,0.4732,195.94
2014-06-23,0.4678,195.88
2014-06-24,0.4605,194.7
2014-06-25,0.4652,195.58
2014-06-26,0.459,195.44
2014-06-27,0.4595,195.82
2014-06-30,0.4635,195.72
2014-07-01,0.4688,197.03
2014-07-02,0.4671,197.23
2014-07-03,0.4712,198.2
2014-07-07,0.4675,197.51
2014-07-08,0.4638,196.24
2014-07-09,0.4778,197.12
2014-07-10,0.4751,196.34
2014-07-11,0.4762,196.61
2014-07-14,0.4822,197.6
2014-07-15,0.4842,197.23
2014-07-16,0.4838,197.96
2014-07-17,0.4825,195.71
2014-07-18,0.461,197.7099
2014-07-21,0.4638,197.34
2014-07-22,0.4618,198.2
2014-07-23,0.452,198.64
2014-07-24,0.4528,198.65
2014-07-25,0.4448,197.72
2014-07-28,0.443,197.8
2014-07-29,0.4445,196.95
2014-07-30,0.452,196.98
2014-07-31,0.4375,193.09
2014-08-01,0.4422,192.5
2014-08-04,0.4412,193.89
2014-08-05,0.4415,192.01
2014-08-06,0.441,192.07
2014-08-07,0.4365,191.03
2014-08-08,0.475,193.24
2014-08-11,0.4725,193.795
2014-08-12,0.4725,193.53
2014-08-13,0.4752,194.84
2014-08-14,0.47,195.76
2014-08-15,0.476,195.72
2014-08-18,0.4825,197.36
2014-08-19,0.4842,198.39
2014-08-20,0.4812,198.92
2014-08-21,0.4768,199.5
2014-08-22,0.477,199.19
2014-08-25,0.4778,200.2
2014-08-26,0.4864,200.33
2014-08-27,0.4808,200.25
2014-08-28,0.4848,200.14
2014-08-29,0.4862,200.71
2014-09-02,0.4874,200.61
2014-09-03,0.4921,200.5
2014-09-04,0.5008,200.2101
2014-09-05,0.4992,201.11
2014-09-08,0.4948,200.59
2014-09-09,0.4885,199.32
2014-09-10,0.4902,200.07
2014-09-11,0.4852,200.3
2014-09-12,0.478,199.13
2014-09-15,0.4715,198.981
2014-09-16,0.4784,200.48
2014-09-17,0.4788,200.75
2014-09-18,0.486,201.82
2014-09-19,0.477,200.7
2014-09-22,0.4722,199.15
2014-09-23,0.4702,198.01
2014-09-24,0.473,199.56
2014-09-25,0.4628,196.34
2014-09-26,0.4636,197.9
2014-09-29,0.4629,197.54
2014-09-30,0.4612,197.02
2014-10-01,0.4568,194.35
2014-10-02,0.4548,194.38
2014-10-03,0.4558,196.52
2014-10-06,0.453,196.29
2014-10-07,0.4481,193.26
2014-10-08,0.4565,196.64
2014-10-09,0.4478,192.74
2014-10-10,0.4211,190.54
2014-10-13,0.4196,187.4099
2014-10-14,0.4294,187.7
2014-10-15,0.436,186.43
2014-10-16,0.4362,186.27
2014-10-17,0.4355,188.47
2014-10-20,0.4392,190.3
2014-10-21,0.458,194.07
2014-10-22,0.4472,192.69
2014-10-23,0.4571,194.93
2014-10-24,0.462,196.43
2014-10-27,0.4622,196.16
2014-10-28,0.4732,198.41
2014-10-29,0.4701,198.11
2014-10-30,0.4672,199.38
2014-10-31,0.4885,201.66
2014-11-03,0.4968,201.77
2014-11-04,0.5032,201.07
2014-11-05,0.5032,202.34
2014-11-06,0.5055,203.15
2014-11-07,0.4948,203.34
2014-11-10,0.5005,203.98
2014-11-11,0.4945,204.175
2014-11-12,0.4911,203.96
2014-11-13,0.4888,204.19
2014-11-14,0.4946,204.24
2014-11-17,0.4924,204.37
2014-11-18,0.5042,205.55
2014-11-19,0.5002,205.22
2014-11-20,0.5085,205.58
2014-11-21,0.5114,206.68
2014-11-24,0.5145,207.26
2014-11-25,0.5142,207.11
2014-11-26,0.5229,207.64
2014-11-28,0.5242,207.2
2014-12-01,0.5145,205.76
2014-12-02,0.5152,207.085
2014-12-03,0.5285,207.89
2014-12-04,0.5238,207.66
2014-12-05,0.5268,208.0
2014-12-08,0.52,206.61
2014-12-09,0.5182,206.47
2014-12-10,0.5068,203.1601
2014-12-11,0.5065,204.19
2014-12-12,0.4908,200.89
2014-12-15,0.4892,199.51
2014-12-16,0.4836,197.91
2014-12-17,0.5035,201.79
2014-12-18,0.5055,206.78
2014-12-19,0.5105,206.52
2014-12-22,0.5195,207.47
2014-12-23,0.5162,207.75
2014-12-24,0.5142,207.77
2014-12-26,0.5148,208.44
2014-12-29,0.514,208.72
2014-12-30,0.5092,207.6
2014-12-31,0.5012,205.54
2015-01-02,0.5032,205.43
2015-01-05,0.4948,201.72
2015-01-06,0.4798,199.82
2015-01-07,0.4784,202.31
2015-01-08,0.4965,205.9
2015-01-09,0.4985,204.25
2015-01-12,0.4922,202.65
2015-01-13,0.4914,202.08
2015-01-14,0.4935,200.86
2015-01-15,0.49,199.0199
2015-01-16,0.499,201.63
2015-01-20,0.5005,202.055
2015-01-21,0.5075,203.08
2015-01-22,0.5162,206.1
2015-01-23,0.5178,204.97
2015-01-26,0.5154,205.45
2015-01-27,0.4908,202.74
2015-01-28,0.4828,200.14
2015-01-29,0.4945,201.9902
2015-01-30,0.4801,199.45
2015-02-02,0.4905,201.92
2015-02-03,0.5028,204.84
2015-02-04,0.504,204.06
2015-02-05,0.5121,206.12
2015-02-06,0.51,205.55
2015-02-09,0.5095,204.63
2015-02-10,0.5238,206.81
2015-02-11,0.5202,206.93
2015-02-12,0.5575,208.92
2015-02-13,0.5578,209.78
2015-02-17,0.5594,210.11
2015-02-18,0.553,210.13
2015-02-19,0.5544,209.98
2015-02-20,0.5584,211.239
2015-02-23,0.554,211.209
2015-02-24,0.5578,211.81
2015-02-25,0.5535,211.63
2015-02-26,0.555,211.38
2015-02-27,0.5515,210.66
2015-03-02,0.5649,211.99
2015-03-03,0.5545,211.12
2015-03-04,0.5608,210.2301
2015-03-05,0.5715,210.46
2015-03-06,0.5638,207.5
2015-03-09,0.5652,208.36
2015-03-10,0.5749,204.98
2015-03-11,0.572,204.5
2015-03-12,0.5668,207.1
2015-03-13,0.5675,205.8272
2015-03-16,0.5742,208.58
2015-03-17,0.5812,207.96
2015-03-18,0.5718,210.46
2015-03-19,0.5804,209.5
2015-03-20,0.5868,210.41
2015-03-23,0.5678,210.0
2015-03-24,0.56,208.82
2015-03-25,0.526,205.76
2015-03-26,0.5241,205.27
2015-03-27,0.5345,205.74
2015-03-30,0.5368,208.25
2015-03-31,0.5231,206.43
2015-04-01,0.5252,205.7
2015-04-02,0.5265,206.435
2015-04-06,0.5416,207.83
2015-04-07,0.5465,207.28
2015-04-08,0.5505,207.975
2015-04-09,0.5631,208.9
2015-04-10,0.569,210.04
2015-04-13,0.5638,209.09
2015-04-14,0.559,209.49
2015-04-15,0.5658,210.43
2015-04-16,0.5622,210.37
2015-04-17,0.555,207.95
2015-04-20,0.5522,209.85
2015-04-21,0.5514,209.6
2015-04-22,0.5578,210.63
2015-04-23,0.5555,211.16
2015-04-24,0.5508,211.6499
2015-04-27,0.555,210.77
2015-04-28,0.5576,211.44
2015-04-29,0.5535,210.57
2015-04-30,0.5549,208.46
2015-05-01,0.5688,210.72
2015-05-04,0.5652,211.32
2015-05-05,0.5508,208.9
2015-05-06,0.5525,208.04
2015-05-07,0.5622,208.87
2015-05-08,0.5206,211.62
2015-05-11,0.5158,210.605
2015-05-12,0.5208,209.98
2015-05-13,0.5238,210.02
2015-05-14,0.5322,212.21
2015-05-15,0.5325,212.44
2015-05-18,0.5318,213.1
2015-05-19,0.526,213.03
2015-05-20,0.526,212.88
2015-05-21,0.5222,213.5
2015-05-22,0.5215,212.99
2015-05-26,0.5182,210.7
2015-05-27,0.546,212.7
2015-05-28,0.5535,212.46
2015-05-29,0.5532,211.14
2015-06-01,0.5595,211.57
2015-06-02,0.5484,211.36
2015-06-03,0.5425,211.92
2015-06-04,0.5522,210.1292
2015-06-05,0.5565,209.77
2015-06-08,0.5438,208.48
2015-06-09,0.5465,208.45
2015-06-10,0.5368,210.95
2015-06-11,0.5425,211.63
2015-06-12,0.5278,210.01
2015-06-15,0.5268,209.11
2015-06-16,0.5332,210.25
2015-06-17,0.5395,210.59
2015-06-18,0.5485,212.78
2015-06-19,0.5468,210.81
2015-06-22,0.5444,211.89
2015-06-23,0.5305,212.04
2015-06-24,0.5252,210.5
2015-06-25,0.5292,209.86
2015-06-26,0.5185,209.82
2015-06-29,0.503,205.42
2015-06-30,0.5028,205.85
2015-07-01,0.51,207.5
2015-07-02,0.5105,207.31
2015-07-06,0.5042,206.72
2015-07-07,0.4948,208.02
2015-07-08,0.4912,204.53
2015-07-09,0.4852,204.9
2015-07-10,0.4938,207.48
2015-07-13,0.497,209.77
2015-07-14,0.4972,210.68
2015-07-15,0.4938,210.61
2015-07-16,0.5048,212.3
2015-07-17,0.5018,212.48
2015-07-20,0.4925,212.59
2015-07-21,0.4948,211.75
2015-07-22,0.4851,211.37
2015-07-23,0.4912,210.18
2015-07-24,0.4855,208.0
2015-07-27,0.4828,206.79
2015-07-28,0.4932,209.33
2015-07-29,0.4992,210.77
2015-07-30,0.5005,210.82
2015-07-31,0.4988,210.5
2015-08-03,0.5072,209.79
2015-08-04,0.5092,209.38
2015-08-05,0.5145,210.07
2015-08-06,0.5112,208.35
2015-08-07,0.5745,207.95
2015-08-10,0.5945,210.57
2015-08-11,0.5915,208.67
2015-08-12,0.593,208.92
2015-08-13,0.588,208.66
2015-08-14,0.5885,209.42
2015-08-17,0.5848,210.59
2015-08-18,0.577,209.98
2015-08-19,0.5748,208.32
2015-08-20,0.554,203.97
2015-08-21,0.5368,197.63
2015-08-24,0.5178,189.5
2015-08-25,0.507,187.27
2015-08-26,0.5452,194.46
2015-08-27,0.5658,199.27
2015-08-28,0.5682,199.28
2015-08-31,0.562,197.67
2015-09-01,0.539,191.77
2015-09-02,0.5552,195.41
2015-09-03,0.5568,195.55
2015-09-04,0.5438,192.59
2015-09-08,0.567,197.43
2015-09-09,0.5558,194.79
2015-09-10,0.5645,195.85
2015-09-11,0.5662,196.74
2015-09-14,0.5672,196.01
2015-09-15,0.5735,198.46
2015-09-16,0.5775,200.18
2015-09-17,0.5828,199.73
2015-09-18,0.5822,195.45
2015-09-21,0.5882,196.46
2015-09-22,0.5722,193.91
2015-09-23,0.575,193.6
2015-09-24,0.586,192.9
2015-09-25,0.5902,192.85
2015-09-28,0.5825,188.01
2015-09-29,0.5928,188.12
2015-09-30,0.6162,191.63
2015-10-01,0.6042,192.13
2015-10-02,0.62,195.0
2015-10-05,0.6355,198.47
2015-10-06,0.6438,197.79
2015-10-07,0.6505,199.41
2015-10-08,0.6542,201.21
2015-10-09,0.6518,201.33
2015-10-12,0.6588,201.52
2015-10-13,0.66,200.25
2015-10-14,0.684,199.29
2015-10-15,0.6858,202.35
2015-10-16,0.6965,203.27
2015-10-19,0.6952,203.37
2015-10-20,0.6942,203.09
2015-10-21,0.6852,201.85
2015-10-22,0.71,205.26
2015-10-23,0.7148,207.51
2015-10-26,0.7115,207.0
2015-10-27,0.711,206.6
2015-10-28,0.7168,208.95
2015-10-29,0.692,208.83
2015-10-30,0.7092,207.93
2015-11-02,0.7175,210.39
2015-11-03,0.7125,211.0
2015-11-04,0.7008,210.36
2015-11-05,0.6928,210.15
2015-11-06,0.7888,210.04
2015-11-09,0.7852,208.08
2015-11-10,0.7702,208.56
2015-11-11,0.7628,207.74
2015-11-12,0.76,204.84
2015-11-13,0.745,202.54
2015-11-16,0.76,205.62
2015-11-17,0.76,205.47
2015-11-18,0.7758,208.73
2015-11-19,0.778,208.55
2015-11-20,0.7848,209.3108
2015-11-23,0.773,209.07
2015-11-24,0.7792,209.35
2015-11-25,0.7782,209.32
2015-11-27,0.7848,209.56
2015-11-30,0.793,208.69
2015-12-01,0.8188,210.68
2015-12-02,0.8125,208.529
2015-12-03,0.8108,205.61
2015-12-04,0.8438,209.62
2015-12-07,0.8278,208.35
2015-12-08,0.839,206.949
2015-12-09,0.8178,205.34
2015-12-10,0.8245,205.87
2015-12-11,0.8122,201.88
2015-12-14,0.8142,202.9008
2015-12-15,0.8242,205.0308
2015-12-16,0.8292,208.03
2015-12-17,0.8168,204.86
2015-12-18,0.8035,200.0208
2015-12-21,0.8224,201.67
2015-12-22,0.8232,203.5
2015-12-23,0.8264,206.02
2015-12-24,0.8292,205.68
2015-12-28,0.8285,205.21
2015-12-29,0.842,207.4
2015-12-30,0.8348,205.93
2015-12-31,0.824,203.87
2016-01-04,0.8092,201.0192
2016-01-05,0.8222,201.36
2016-01-06,0.7882,198.82
2016-01-07,0.757,194.05
2016-01-08,0.7408,191.923
2016-01-11,0.742,192.11
2016-01-12,0.7545,193.6608
2016-01-13,0.7315,188.83
2016-01-14,0.7168,191.93
2016-01-15,0.6778,187.81
2016-01-19,0.6832,188.06
2016-01-20,0.687,185.65
2016-01-21,0.695,186.69
2016-01-22,0.7112,190.52
2016-01-25,0.7105,187.64
2016-01-26,0.7175,190.2
2016-01-27,0.709,188.13
2016-01-28,0.7012,189.11
2016-01-29,0.7322,193.7208
2016-02-01,0.7325,193.65
2016-02-02,0.7015,190.16
2016-02-03,0.705,191.3
2016-02-04,0.7052,191.6
2016-02-05,0.6608,187.95
2016-02-08,0.6305,185.42
2016-02-09,0.6372,185.43
2016-02-10,0.6358,185.27
2016-02-11,0.6325,182.86
2016-02-12,0.6432,186.63
2016-02-16,0.6748,189.78
2016-02-17,0.6915,192.88
2016-02-18,0.751,192.09
2016-02-19,0.761,192.0
2016-02-22,0.788,194.78
2016-02-23,0.79,192.32
2016-02-24,0.7955,193.2
2016-02-25,0.7972,195.54
2016-02-26,0.792,195.0892
2016-02-29,0.784,193.56
2016-03-01,0.8188,198.11
2016-03-02,0.8235,199.0
2016-03-03,0.8162,199.775
2016-03-04,0.8138,200.43
2016-03-07,0.8085,200.59
2016-03-08,0.7938,198.4
2016-03-09,0.7932,199.38
2016-03-10,0.792,199.54
2016-03-11,0.8055,202.76
2016-03-14,0.8075,202.5
2016-03-15,0.8035,202.17
2016-03-16,0.8275,203.34
2016-03-17,0.8205,204.63
2016-03-18,0.8452,204.38
2016-03-21,0.8478,204.67
2016-03-22,0.8462,204.56
2016-03-23,0.8608,203.2092
2016-03-24,0.862,203.12
2016-03-28,0.8708,203.24
2016-03-29,0.8848,205.1208
2016-03-30,0.894,206.02
2016-03-31,0.8908,205.52
2016-04-01,0.9038,206.92
2016-04-04,0.895,206.25
2016-04-05,0.8938,204.1892
2016-04-06,0.895,206.42
2016-04-07,0.8858,203.95
2016-04-08,0.8915,204.4992
2016-04-11,0.897,204.0201
2016-04-12,0.896,205.92
2016-04-13,0.9185,208.0008
2016-04-14,0.921,208.01
2016-04-15,0.9282,207.78
2016-04-18,0.9242,209.2392
2016-04-19,0.9078,209.9
2016-04-20,0.9112,210.1
2016-04-21,0.9102,208.97
2016-04-22,0.9068,208.97
2016-04-25,0.9112,208.61
2016-04-26,0.912,208.9192
2016-04-27,0.9328,209.35
2016-04-28,0.905,207.4475
2016-04-29,0.8882,206.3308
2016-05-02,0.9,207.97
2016-05-03,0.8892,206.1592
2016-05-04,0.869,205.01
2016-05-05,0.8742,204.97
2016-05-06,0.8832,205.72
2016-05-09,0.882,205.8892
2016-05-10,0.899,208.45
2016-05-11,0.9015,206.5
2016-05-12,0.8892,206.56
2016-05-13,1.0245,204.76
2016-05-16,1.0548,206.78
2016-05-17,1.057,204.8508
2016-05-18,1.084,204.91
2016-05-19,1.0888,204.2
2016-05-20,1.1082,205.49
2016-05-23,1.11,205.21
2016-05-24,1.134,207.87
2016-05-25,1.1292,209.28
2016-05-26,1.1412,209.34
2016-05-27,1.1475,210.24
2016-05-31,1.168,209.84
2016-06-01,1.1702,210.27
2016-06-02,1.1785,210.91
2016-06-03,1.162,210.28
2016-06-06,1.156,211.35
2016-06-07,1.1582,211.68
2016-06-08,1.1545,212.37
2016-06-09,1.1845,212.08
2016-06-10,1.155,210.07
2016-06-13,1.1698,208.4492
2016-06-14,1.172,208.04
2016-06-15,1.184,207.75
2016-06-16,1.1888,208.37
2016-06-17,1.168,206.52
2016-06-20,1.189,207.85
2016-06-21,1.1818,208.44
2016-06-22,1.1808,208.1
2016-06-23,1.2122,210.81
2016-06-24,1.1432,203.13
2016-06-27,1.131,199.6
2016-06-28,1.1475,203.1997
2016-06-29,1.1662,206.66
2016-06-30,1.1752,209.475
2016-07-01,1.1665,209.9208
2016-07-05,1.1838,208.41
2016-07-06,1.1912,209.66
2016-07-07,1.2222,209.526
2016-07-08,1.2712,212.65
2016-07-11,1.3005,213.4
2016-07-12,1.32,214.95
2016-07-13,1.3195,214.92
2016-07-14,1.333,216.12
2016-07-15,1.3175,215.83
2016-07-18,1.3242,216.4092
2016-07-19,1.338,216.19
2016-07-20,1.3555,217.085
2016-07-21,1.3305,216.265
2016-07-22,1.3668,217.24
2016-07-25,1.392,216.65
2016-07-26,1.4158,216.75
2016-07-27,1.4015,216.52
2016-07-28,1.4045,216.77
2016-07-29,1.4275,217.12
2016-08-01,1.4182,216.94
2016-08-02,1.401,215.5492
2016-08-03,1.4048,216.18
2016-08-04,1.4308,216.4097
2016-08-05,1.455,218.18
2016-08-08,1.4685,218.05
2016-08-09,1.4722,218.18
2016-08-10,1.4628,217.64
2016-08-11,1.4925,218.65
2016-08-12,1.576,218.46
2016-08-15,1.5745,219.09
2016-08-16,1.565,217.96
2016-08-17,1.5288,218.37
2016-08-18,1.5525,218.86
2016-08-19,1.5565,218.54
2016-08-22,1.563,218.53
2016-08-23,1.5728,218.97
2016-08-24,1.5485,217.85
2016-08-25,1.5382,217.7
2016-08-26,1.5508,217.29
2016-08-29,1.5498,218.3608
2016-08-30,1.5408,218.0
2016-08-31,1.5335,217.38
2016-09-01,1.5788,217.39
2016-09-02,1.5632,218.37
2016-09-06,1.578,219.0308
2016-09-07,1.5548,219.01
2016-09-08,1.566,218.51
2016-09-09,1.488,213.28
2016-09-12,1.5188,216.34
2016-09-13,1.4968,213.23
2016-09-14,1.51,213.15
2016-09-15,1.5672,215.28
2016-09-16,1.571,213.37
2016-09-19,1.5918,213.41
2016-09-20,1.5772,213.42
2016-09-21,1.6215,215.82
2016-09-22,1.6255,217.18
2016-09-23,1.6238,215.99
2016-09-26,1.6085,214.24
2016-09-27,1.6635,215.57
2016-09-28,1.6695,216.64
2016-09-29,1.685,214.68
2016-09-30,1.713,216.3
2016-10-03,1.7112,215.78
2016-10-04,1.7075,214.68
2016-10-05,1.7058,215.63
2016-10-06,1.6835,215.78
2016-10-07,1.6712,215.04
2016-10-10,1.6775,216.16
2016-10-11,1.6532,213.43
2016-10-12,1.6608,213.71
2016-10-13,1.6338,213.01
2016-10-14,1.6498,213.12
2016-10-17,1.6402,212.38
2016-10-18,1.6652,213.71
2016-10-19,1.6618,214.28
2016-10-20,1.6932,213.88
2016-10-21,1.6885,213.98
2016-10-24,1.7678,214.89
2016-10-25,1.7968,214.17
2016-10-26,1.804,213.74
2016-10-27,1.767,213.17
2016-10-28,1.764,212.54
2016-10-31,1.779,212.55
2016-11-01,1.7262,211.01
2016-11-02,1.719,209.74
2016-11-03,1.699,208.78
2016-11-04,1.6892,208.55
2016-11-07,1.7818,213.15
2016-11-08,1.779,214.11
2016-11-09,1.749,216.3792
2016-11-10,1.6942,216.92
2016-11-11,2.1992,216.42
2016-11-14,2.091,216.59
2016-11-15,2.1548,218.28
2016-11-16,2.2908,217.87
2016-11-17,2.3098,218.99
2016-11-18,2.334,218.5
2016-11-21,2.3245,220.15
2016-11-22,2.3412,220.58
2016-11-23,2.3492,220.7
2016-11-25,2.354,221.52
2016-11-28,2.3528,220.48
2016-11-29,2.3312,220.91
2016-11-30,2.305,220.38
2016-12-01,2.191,219.57
2016-12-02,2.2112,219.68
2016-12-05,2.297,221.0
2016-12-06,2.3348,221.7
2016-12-07,2.3768,224.6
2016-12-08,2.337,225.15
2016-12-09,2.2955,226.51
2016-12-12,2.2398,226.25
2016-12-13,2.2792,227.76
2016-12-14,2.4112,225.88
2016-12-15,2.4678,226.81
2016-12-16,2.5102,225.04
2016-12-19,2.5408,225.53
2016-12-20,2.6292,226.4
2016-12-21,2.6458,225.77
2016-12-22,2.6778,225.38
2016-12-23,2.7445,225.71
2016-12-27,2.933,226.27
2016-12-28,2.7312,224.4
2016-12-29,2.7858,224.35
2016-12-30,2.6685,223.53
2017-01-03,2.5502,225.24
2017-01-04,2.6098,226.58
2017-01-05,2.5435,226.4
2017-01-06,2.5775,227.21
2017-01-09,2.682,226.46
2017-01-10,2.6618,226.46
2017-01-11,2.629,227.1
2017-01-12,2.586,226.53
